file,line,symbol,literal,semantic_name,classification,yaml_file,yaml_path,schema_field,consumer,action
app/instrument_constraints/registry.py,20,UNIVERSE_ID,'trading-universe-v2',UNIVERSE_ID,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/instrument_constraints/registry.py:20:assignment,identity/protocol literal; verify consumer contract
app/instrument_constraints/registry.py,21,MARKET_TYPE,'BINANCE_SPOT',MARKET_TYPE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/instrument_constraints/registry.py:21:assignment,identity/protocol literal; verify consumer contract
app/instrument_constraints/registry.py,22,SOURCE_ENDPOINT_KIND,'GET /api/v3/exchangeInfo?symbols=<exact-universe>',SOURCE_ENDPOINT_KIND,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/instrument_constraints/registry.py:22:assignment,identity/protocol literal; verify consumer contract
app/instrument_constraints/registry.py,23,SOURCE_OBSERVED_AT_UTC,'2026-08-14T21:32:26.053Z',SOURCE_OBSERVED_AT_UTC,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/instrument_constraints/registry.py:23:assignment,identity/protocol literal; verify consumer contract
app/instrument_constraints/registry.py,24,SOURCE_SNAPSHOT_SHA256,'9137b071376d8376970aea0e233eea06c3239644f5412bcc05cbfd6eab3207b4',SOURCE_SNAPSHOT_SHA256,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/instrument_constraints/registry.py:24:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,9,SUCCESS,'SUCCESS',SUCCESS,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:9:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,10,HTTP_ERROR,'HTTP_ERROR',HTTP_ERROR,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:10:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,11,TIMEOUT,'TIMEOUT',TIMEOUT,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:11:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,12,CONNECTION_ERROR,'CONNECTION_ERROR',CONNECTION_ERROR,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:12:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,13,PARSE_ERROR,'PARSE_ERROR',PARSE_ERROR,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:13:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,17,CURRENT,'CURRENT',CURRENT,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:17:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,18,WITHIN_GRACE,'WITHIN_GRACE',WITHIN_GRACE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:18:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,19,DEADLINE_EXPIRED,'DEADLINE_EXPIRED',DEADLINE_EXPIRED,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:19:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,20,DEGRADED,'DEGRADED',DEGRADED,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:20:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,21,UNKNOWN,'UNKNOWN',UNKNOWN,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:21:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,25,CLASSIFIED_CURRENT,'CLASSIFIED_CURRENT',CLASSIFIED_CURRENT,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:25:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,26,CLASSIFIED_WITHIN_GRACE,'CLASSIFIED_WITHIN_GRACE',CLASSIFIED_WITHIN_GRACE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:26:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,27,CLASSIFIED_DEADLINE_EXPIRED,'CLASSIFIED_DEADLINE_EXPIRED',CLASSIFIED_DEADLINE_EXPIRED,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:27:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,28,CLASSIFIED_DEGRADED,'CLASSIFIED_DEGRADED',CLASSIFIED_DEGRADED,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:28:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,29,GENUINELY_UNKNOWN_RUNTIME_STATE,'GENUINELY_UNKNOWN_RUNTIME_STATE',GENUINELY_UNKNOWN_RUNTIME_STATE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:29:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,30,CONTRADICTORY_HEALTH_SIGNALS,'CONTRADICTORY_HEALTH_SIGNALS',CONTRADICTORY_HEALTH_SIGNALS,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:30:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,31,REQUIRED_HEALTH_FIELD_MISSING,'REQUIRED_HEALTH_FIELD_MISSING',REQUIRED_HEALTH_FIELD_MISSING,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:31:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,32,HEALTH_FIELD_TYPE_MISMATCH,'HEALTH_FIELD_TYPE_MISMATCH',HEALTH_FIELD_TYPE_MISMATCH,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:32:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,33,UNKNOWN_HEALTH_ENUM,'UNKNOWN_HEALTH_ENUM',UNKNOWN_HEALTH_ENUM,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:33:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,34,INVALID_HEALTH_ROOT_TYPE,'INVALID_HEALTH_ROOT_TYPE',INVALID_HEALTH_ROOT_TYPE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:34:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,35,HEALTH_JSON_PARSE_FAILED,'HEALTH_JSON_PARSE_FAILED',HEALTH_JSON_PARSE_FAILED,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:35:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,36,NOT_APPLICABLE,'NOT_APPLICABLE',NOT_APPLICABLE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:36:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,40,NORMAL,'NORMAL',NORMAL,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:40:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,41,BOUNDARY,'BOUNDARY',BOUNDARY,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:41:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,42,NORMAL_AFTER_BOUNDARY,'NORMAL_AFTER_BOUNDARY',NORMAL_AFTER_BOUNDARY,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:42:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,86,classifier_branch_id,'CLASSIFIER_NOT_APPLICABLE',classifier_branch_id,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/observability/stability_models.py:86:assignment,identity/protocol literal; verify consumer contract
app/observability/stability_models.py,106,max_normal_lateness_seconds,0.0,max_normal_lateness_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/observability/stability_models.py:106:assignment,trace behavior authority; no direct YAML reference on this expression
app/observability/stability_models.py,107,max_boundary_lateness_seconds,0.0,max_boundary_lateness_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/observability/stability_models.py:107:assignment,trace behavior authority; no direct YAML reference on this expression
app/observability/stability_models.py,125,observer_restarts,0,observer_restarts,ALGORITHM_STRUCTURE_LITERAL,,,,app/observability/stability_models.py:125:assignment,numeric/boolean algorithm structure
app/observability/stability_models.py,126,partial_windows_concatenated,False,partial_windows_concatenated,ALGORITHM_STRUCTURE_LITERAL,,,,app/observability/stability_models.py:126:assignment,numeric/boolean algorithm structure
app/observability/stability_schedule.py,14,NANOSECONDS,1000000000,NANOSECONDS,ALGORITHM_STRUCTURE_LITERAL,,,,app/observability/stability_schedule.py:14:assignment,numeric/boolean algorithm structure
app/observability/stability_schedule.py,40,sample_index,0,sample_index,UNKNOWN_REQUIRES_TRACE,,,,app/observability/stability_schedule.py:40:assignment,trace behavior authority; no direct YAML reference on this expression
app/operator_control/app.py,53,consumed,0,consumed,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/app.py:53:assignment,numeric/boolean algorithm structure
app/operator_control/app.py,130,assignment,'no-store',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:130:assignment,identity/protocol literal; verify consumer contract
app/operator_control/app.py,131,assignment,'nosniff',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:131:assignment,identity/protocol literal; verify consumer contract
app/operator_control/app.py,207,getattr,'request_id',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:207:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/app.py,207,getattr,'unassigned',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:207:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/app.py,116,getattr,'control_principal',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:116:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/app.py,154,get,'',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:154:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/app.py,158,get,'',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:158:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/app.py,159,get,'',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:159:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/app.py,160,get,'',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:160:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/app.py,161,get,'',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/app.py:161:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/auth.py,13,CONTROL_STATUS_READ,'paper.control.status.read',CONTROL_STATUS_READ,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/auth.py:13:assignment,identity/protocol literal; verify consumer contract
app/operator_control/auth.py,14,CANARY_STATUS_READ,'paper.canary.status.read',CANARY_STATUS_READ,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/auth.py:14:assignment,identity/protocol literal; verify consumer contract
app/operator_control/auth.py,15,CANARY_ARM,'paper.canary.arm',CANARY_ARM,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/auth.py:15:assignment,identity/protocol literal; verify consumer contract
app/operator_control/auth.py,16,CANARY_START,'paper.canary.start',CANARY_START,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/auth.py:16:assignment,identity/protocol literal; verify consumer contract
app/operator_control/auth.py,17,CONTROL_DISABLE,'paper.control.disable',CONTROL_DISABLE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/auth.py:17:assignment,identity/protocol literal; verify consumer contract
app/operator_control/auth.py,18,CONTROL_EMERGENCY_STOP,'paper.control.emergency_stop',CONTROL_EMERGENCY_STOP,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/auth.py:18:assignment,identity/protocol literal; verify consumer contract
app/operator_control/auth.py,19,CONTROL_CLEAR_EMERGENCY_STOP,'paper.control.clear_emergency_stop',CONTROL_CLEAR_EMERGENCY_STOP,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/auth.py:19:assignment,identity/protocol literal; verify consumer contract
app/operator_control/auth.py,20,PAPER_POSITION_RECOVERY_CLOSE,'paper.position.recovery_close',PAPER_POSITION_RECOVERY_CLOSE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/auth.py:20:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,9,CONTROL_API_VERSION,'1',CONTROL_API_VERSION,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/config.py:9:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,10,DEFAULT_BIND_HOST,'127.0.0.1',DEFAULT_BIND_HOST,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/config.py:10:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,11,DEFAULT_PORT,8766,DEFAULT_PORT,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:11:assignment,numeric/boolean algorithm structure
app/operator_control/config.py,13,READONLY_API_PORT,8765,READONLY_API_PORT,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:13:assignment,numeric/boolean algorithm structure
app/operator_control/config.py,14,DEFAULT_MOBILE_PORT,8767,DEFAULT_MOBILE_PORT,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:14:assignment,numeric/boolean algorithm structure
app/operator_control/config.py,15,SIGNED_REQUEST_MAX_AGE_SECONDS,120,SIGNED_REQUEST_MAX_AGE_SECONDS,UNKNOWN_REQUIRES_TRACE,,,,app/operator_control/config.py:15:assignment,trace behavior authority; no direct YAML reference on this expression
app/operator_control/config.py,16,SIGNED_REQUEST_MAX_FUTURE_SKEW_SECONDS,30,SIGNED_REQUEST_MAX_FUTURE_SKEW_SECONDS,UNKNOWN_REQUIRES_TRACE,,,,app/operator_control/config.py:16:assignment,trace behavior authority; no direct YAML reference on this expression
app/operator_control/config.py,17,REPLAY_RETENTION_SECONDS,86400,REPLAY_RETENTION_SECONDS,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:17:assignment,numeric/boolean algorithm structure
app/operator_control/config.py,21,OPERATOR_LOOPBACK_BEARER,'operator_loopback_bearer',OPERATOR_LOOPBACK_BEARER,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/config.py:21:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,22,MOBILE_DEVICE_SIGNED_TLS,'mobile_device_signed_tls',MOBILE_DEVICE_SIGNED_TLS,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/config.py:22:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,26,DISABLED_FOUNDATION,'DISABLED_FOUNDATION',DISABLED_FOUNDATION,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/config.py:26:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,27,ISOLATED_CONTROL_ROOT,'ISOLATED_CONTROL_ROOT',ISOLATED_CONTROL_ROOT,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/config.py:27:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,28,PRODUCTION_PAPER,'PRODUCTION_PAPER',PRODUCTION_PAPER,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/config.py:28:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,33,enabled,False,enabled,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:33:assignment,numeric/boolean algorithm structure
app/operator_control/config.py,39,environment,'PRODUCTION',environment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/config.py:39:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,40,mode,'PAPER',mode,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/config.py:40:assignment,identity/protocol literal; verify consumer contract
app/operator_control/config.py,41,live_allowed,False,live_allowed,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:41:assignment,numeric/boolean algorithm structure
app/operator_control/config.py,42,docs_enabled,False,docs_enabled,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:42:assignment,numeric/boolean algorithm structure
app/operator_control/config.py,45,tls_enabled,False,tls_enabled,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:45:assignment,numeric/boolean algorithm structure
app/operator_control/config.py,50,mobile_persistence_configured,False,mobile_persistence_configured,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:50:assignment,numeric/boolean algorithm structure
app/operator_control/config.py,51,allow_test_mobile_plaintext,False,allow_test_mobile_plaintext,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/config.py:51:assignment,numeric/boolean algorithm structure
app/operator_control/continuation_worker.py,33,POLL_SECONDS_ENV,'TRADERS_FIRST_CANARY_CONTINUATION_POLL_SECONDS',POLL_SECONDS_ENV,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/continuation_worker.py:33:assignment,identity/protocol literal; verify consumer contract
app/operator_control/continuation_worker.py,34,DEFAULT_POLL_SECONDS,5.0,DEFAULT_POLL_SECONDS,UNKNOWN_REQUIRES_TRACE,,,,app/operator_control/continuation_worker.py:34:assignment,trace behavior authority; no direct YAML reference on this expression
app/operator_control/continuation_worker.py,35,MIN_POLL_SECONDS,5.0,MIN_POLL_SECONDS,UNKNOWN_REQUIRES_TRACE,,,,app/operator_control/continuation_worker.py:35:assignment,trace behavior authority; no direct YAML reference on this expression
app/operator_control/continuation_worker.py,36,MAX_POLL_SECONDS,3600.0,MAX_POLL_SECONDS,UNKNOWN_REQUIRES_TRACE,,,,app/operator_control/continuation_worker.py:36:assignment,trace behavior authority; no direct YAML reference on this expression
app/operator_control/continuation_worker.py,108,assignment,0,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/continuation_worker.py:108:assignment,numeric/boolean algorithm structure
app/operator_control/continuation_worker.py,120,getattr,'expire_due_outcomes',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/continuation_worker.py:120:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/continuous_activation.py,41,add_argument,'USER_AUTHORIZED_CONTINUOUS_PAPER_DEPLOYMENT',add_argument,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/continuous_activation.py:41:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/deployment.py,17,SERVICE,'operator-control-api',SERVICE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/deployment.py:17:assignment,identity/protocol literal; verify consumer contract
app/operator_control/deployment.py,18,IMAGE,'traders-operator-control-api:production-v1',IMAGE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/deployment.py:18:assignment,identity/protocol literal; verify consumer contract
app/operator_control/deployment.py,19,IDENTITY_LABEL,'org.opencontainers.image.revision',IDENTITY_LABEL,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/deployment.py:19:assignment,identity/protocol literal; verify consumer contract
app/operator_control/deployment.py,21,PROBE_SCRIPT,'/service/scripts/control_api_runtime_probe.py',PROBE_SCRIPT,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/deployment.py:21:assignment,identity/protocol literal; verify consumer contract
app/operator_control/deployment.py,44,control_health,'HEALTHY',control_health,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/deployment.py:44:assignment,identity/protocol literal; verify consumer contract
app/operator_control/deployment.py,45,audit_health,'PASS',audit_health,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/deployment.py:45:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,33,SCHEME,'traders-control-mobile-v1',SCHEME,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:33:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,34,ALGORITHM,'ECDSA_P256_SHA256',ALGORITHM,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:34:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,35,HEADER_SCHEME,'x-traders-control-scheme',HEADER_SCHEME,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:35:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,36,HEADER_DEVICE_ID,'x-traders-device-id',HEADER_DEVICE_ID,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:36:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,37,HEADER_KEY_VERSION,'x-traders-key-version',HEADER_KEY_VERSION,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:37:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,38,HEADER_ISSUED_AT,'x-traders-issued-at',HEADER_ISSUED_AT,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:38:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,39,HEADER_NONCE,'x-traders-nonce',HEADER_NONCE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:39:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,40,HEADER_REQUEST_ID,'x-traders-request-id',HEADER_REQUEST_ID,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:40:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,41,HEADER_ACTION,'x-traders-action',HEADER_ACTION,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:41:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,42,HEADER_EXPECTED_GENERATION,'x-traders-expected-generation',HEADER_EXPECTED_GENERATION,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:42:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,43,HEADER_SIGNATURE,'x-traders-signature',HEADER_SIGNATURE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/mobile_security.py:43:assignment,identity/protocol literal; verify consumer contract
app/operator_control/mobile_security.py,155,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/mobile_security.py:155:assignment,numeric/boolean algorithm structure
app/operator_control/mobile_security.py,172,assignment,True,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/mobile_security.py:172:assignment,numeric/boolean algorithm structure
app/operator_control/mobile_security.py,198,count,0,count,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/mobile_security.py:198:assignment,numeric/boolean algorithm structure
app/operator_control/production_executor.py,76,FOUNDATION_SIMULATION_POLICY_ID,'simulation:foundation:v1',FOUNDATION_SIMULATION_POLICY_ID,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:76:assignment,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,77,SCALPING_V2_SIMULATION_POLICY_ID,'simulation:scalping-v2:foundation:v1',SCALPING_V2_SIMULATION_POLICY_ID,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:77:assignment,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,78,SCALPING_V2_REFINEMENT_SIMULATION_POLICY_ID,'simulation:scalping-v2:1m-entry-refinement:v1',SCALPING_V2_REFINEMENT_SIMULATION_POLICY_ID,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:78:assignment,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,110,market_data_ready,False,market_data_ready,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/production_executor.py:110:assignment,numeric/boolean algorithm structure
app/operator_control/production_executor.py,111,approval_source_ready,False,approval_source_ready,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:111:assignment,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,112,wal_ready,False,wal_ready,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/production_executor.py:112:assignment,numeric/boolean algorithm structure
app/operator_control/production_executor.py,113,pitr_ready,False,pitr_ready,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/production_executor.py:113:assignment,numeric/boolean algorithm structure
app/operator_control/production_executor.py,114,live_disabled,True,live_disabled,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/production_executor.py:114:assignment,numeric/boolean algorithm structure
app/operator_control/production_executor.py,116,snapshot_authoritative,True,snapshot_authoritative,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/production_executor.py:116:assignment,numeric/boolean algorithm structure
app/operator_control/production_executor.py,118,reason_source,'READONLY_PAPER_READINESS_CURRENT_SNAPSHOT',reason_source,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:118:assignment,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,436,authoritative_refinement_ready,False,authoritative_refinement_ready,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/production_executor.py:436:assignment,numeric/boolean algorithm structure
app/operator_control/production_executor.py,614,attempt_recorded,False,attempt_recorded,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/production_executor.py:614:assignment,numeric/boolean algorithm structure
app/operator_control/production_executor.py,620,attempt_recorded,True,attempt_recorded,ALGORITHM_STRUCTURE_LITERAL,,,,app/operator_control/production_executor.py:620:assignment,numeric/boolean algorithm structure
app/operator_control/production_executor.py,434,getattr,'trade_profile_id',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:434:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,499,getattr,'primary_timeframe',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:499:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,499,getattr,'',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:499:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,658,getattr,'causal_opportunity_id',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:658:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,503,getattr,'trade_profile_id',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:503:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,503,getattr,'',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:503:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,504,getattr,'trade_profile_id',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:504:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/production_executor.py,504,getattr,'',getattr,PROTOCOL_OR_SCHEMA_IDENTITY,,,,app/operator_control/production_executor.py:504:literal_fallback,identity/protocol literal; verify consumer contract
app/operator_control/production_lifecycle_worker.py,79,DEFAULT_POLL_SECONDS,10.0,DEFAULT_POLL_SECONDS,UNKNOWN_REQUIRES_TRACE,,,,app/operator_control/production_lifecycle_worker.py:79:assignment,trace behavior authority; no direct YAML reference on this expression
